상권_코드,상권_코드_명,상권_구분_코드_명,floating_population,resident_population,households,worker_population,apartment_complexes,apartment_avg_value,store_auto_beauty,store_auto_repair,store_gas_station,store_convenience,sales_auto_beauty,sales_auto_repair,sales_convenience,population_quarter,commercial_quarter
3110243,중랑노인종합복지관,골목상권,660463,4334.0,2188.0,190.0,49.0,175036096.0,2.0,3.0,0.0,3.0,0.0,215301427.0,846753428.0,2026Q2,2025Q4
3110242,면목5동주민센터,골목상권,552426,3960.0,1981.0,269.0,79.0,143246069.0,0.0,3.0,1.0,1.0,0.0,87202772.0,309369316.0,2026Q2,2025Q4
3110241,먹골역 5번,골목상권,851877,2744.0,1574.0,651.0,34.0,157050935.0,0.0,4.0,1.0,1.0,0.0,213583708.0,0.0,2026Q2,2025Q4
3110240,태릉시장 특화거리,골목상권,469192,1285.0,744.0,18.0,7.0,168556494.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110239,중랑역 2번,골목상권,161847,234.0,153.0,4.0,,,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110238,배꽃어린이공원,골목상권,336080,1402.0,790.0,7.0,27.0,156881860.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110237,메가박스 상봉,골목상권,1009895,4026.0,2254.0,508.0,45.0,166718094.0,0.0,2.0,0.0,2.0,0.0,0.0,163265721.0,2026Q2,2025Q4
3110236,신묵초등학교,골목상권,1514618,7663.0,4037.0,581.0,135.0,158970054.0,0.0,7.0,0.0,0.0,0.0,297154134.0,150139595.0,2026Q2,2025Q4
3110235,세화어린이공원,골목상권,199439,1311.0,797.0,,13.0,166674146.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110234,중랑역 4번,골목상권,270200,847.0,564.0,59.0,6.0,206289069.0,0.0,4.0,2.0,1.0,0.0,724544496.0,0.0,2026Q2,2025Q4
3110233,중랑역 1번,골목상권,1271709,4961.0,2880.0,38.0,59.0,166335071.0,0.0,4.0,0.0,0.0,0.0,4731565.0,175264319.0,2026Q2,2025Q4
3110232,동대부고,골목상권,801491,3184.0,1418.0,1194.0,47.0,211549431.0,1.0,9.0,0.0,1.0,0.0,435845362.0,95842361.0,2026Q2,2025Q4
3110231,장안교,골목상권,31203,193.0,86.0,172.0,2.0,175166667.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110230,장안현대홈타운1차아파트,골목상권,1318282,3788.0,1883.0,369.0,39.0,226436267.0,1.0,0.0,0.0,0.0,0.0,0.0,1546723314.0,2026Q2,2025Q4
3110229,장평중학교,골목상권,1541430,7054.0,3134.0,1285.0,102.0,234727639.0,4.0,15.0,0.0,0.0,0.0,348194906.0,650259754.0,2026Q2,2025Q4
3110228,장안근린공원,골목상권,1807217,4966.0,2606.0,813.0,59.0,193320689.0,3.0,6.0,0.0,1.0,0.0,77019450.0,0.0,2026Q2,2025Q4
3110227,답십리공원,골목상권,484300,889.0,433.0,709.0,10.0,175803270.0,2.0,6.0,3.0,0.0,0.0,1288687155.0,0.0,2026Q2,2025Q4
3110226,장안1동주민센터,골목상권,2949656,10395.0,5563.0,2047.0,122.0,200994910.0,5.0,17.0,4.0,3.0,35917116.0,588742201.0,3221804716.0,2026Q2,2025Q4
3110225,촬영소사거리,골목상권,363018,1120.0,574.0,760.0,14.0,170756909.0,2.0,4.0,2.0,1.0,0.0,187677756.0,0.0,2026Q2,2025Q4
3110224,외대앞역 2번,골목상권,768831,722.0,549.0,61.0,3.0,165070238.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110223,군자초등학교,골목상권,385229,1527.0,744.0,684.0,27.0,203139419.0,0.0,3.0,0.0,1.0,0.0,89218515.0,0.0,2026Q2,2025Q4
3110222,회기역 2번,골목상권,47270,306.0,218.0,33.0,,,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110221,의릉,골목상권,374787,1059.0,647.0,244.0,18.0,157484554.0,1.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3110220,외대앞역 1번,골목상권,2285335,1995.0,1411.0,494.0,5.0,152479697.0,0.0,0.0,0.0,1.0,0.0,0.0,1578679189.0,2026Q2,2025Q4
3110219,삼육보건대학교,골목상권,1412052,7536.0,5114.0,761.0,90.0,137418564.0,1.0,1.0,2.0,1.0,0.0,0.0,1126373316.0,2026Q2,2025Q4
3110218,답십리사거리,골목상권,1183647,2303.0,1239.0,1022.0,13.0,169505195.0,0.0,3.0,0.0,1.0,0.0,51099889.0,0.0,2026Q2,2025Q4
3110217,자동차부품상가,골목상권,403154,550.0,320.0,1233.0,1.0,239571429.0,0.0,35.0,0.0,1.0,0.0,242582604.0,0.0,2026Q2,2025Q4
3110216,전농중학교,골목상권,299922,1086.0,570.0,397.0,10.0,179907826.0,0.0,0.0,0.0,3.0,,,,2026Q2,2025Q4
3110215,회기역 1번,골목상권,796402,2025.0,1566.0,82.0,21.0,161161605.0,0.0,0.0,0.0,0.0,0.0,0.0,270914451.0,2026Q2,2025Q4
3110214,경희대후문,골목상권,1657560,2945.0,2249.0,440.0,23.0,178861825.0,0.0,0.0,0.0,0.0,0.0,0.0,1241439878.0,2026Q2,2025Q4
3110213,청량초등학교,골목상권,322145,848.0,562.0,93.0,8.0,172318263.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110212,답십리초등학교,골목상권,1160314,2263.0,1256.0,491.0,7.0,205683857.0,0.0,1.0,0.0,2.0,0.0,0.0,267435616.0,2026Q2,2025Q4
3110211,전곡마을마당공원,골목상권,2346924,3336.0,1897.0,12.0,15.0,212802487.0,0.0,4.0,0.0,0.0,0.0,873670257.0,0.0,2026Q2,2025Q4
3110210,서울시립대,골목상권,2276827,3635.0,2136.0,291.0,65.0,162436967.0,0.0,1.0,0.0,0.0,0.0,0.0,1343984306.0,2026Q2,2025Q4
3110209,답십리 장령당공원,골목상권,336916,666.0,404.0,210.0,6.0,184417316.0,,,,,,,,2026Q2,2025Q4
3110208,시조사삼거리,골목상권,269004,982.0,696.0,62.0,17.0,143851035.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110207,시립대앞사거리,골목상권,854254,926.0,593.0,6.0,16.0,167318561.0,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3110206,텃골근린공원,골목상권,1092164,3421.0,1944.0,20.0,37.0,177365275.0,1.0,3.0,2.0,1.0,0.0,0.0,449274340.0,2026Q2,2025Q4
3110205,경희대삼거리,골목상권,1960378,2465.0,1660.0,,32.0,131279363.0,,,,,,,,2026Q2,2025Q4
3110204,간데메공원,골목상권,1473494,3331.0,1691.0,744.0,28.0,251901982.0,2.0,2.0,0.0,0.0,0.0,0.0,171092531.0,2026Q2,2025Q4
3110203,떡전교사거리,골목상권,780858,1716.0,1017.0,344.0,17.0,129980414.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110202,전농1동주민센터(전농시장),골목상권,452389,835.0,552.0,8.0,7.0,425756173.0,,,,,,,,2026Q2,2025Q4
3110201,전농119안전센터,골목상권,146932,467.0,324.0,13.0,2.0,178910000.0,2.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110200,동대문경찰서,골목상권,363314,749.0,444.0,73.0,7.0,192605327.0,,,,,,,,2026Q2,2025Q4
3110199,홍릉시장,골목상권,336400,933.0,633.0,286.0,3.0,167926250.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110198,동대문중앙새마을금고본점,골목상권,273895,115.0,75.0,38.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110197,세종대왕기념관교차로,골목상권,218440,494.0,293.0,55.0,7.0,173297887.0,0.0,2.0,1.0,0.0,,,,2026Q2,2025Q4
3110196,홍릉근린공원,골목상권,228343,1150.0,795.0,34.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110195,동대문구청,골목상권,1594161,3467.0,2193.0,1604.0,36.0,178747844.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110194,홍파초등학교,골목상권,327109,1592.0,888.0,233.0,15.0,196365996.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110193,고려대역 4번,골목상권,714624,1323.0,916.0,124.0,40.0,109161780.0,1.0,3.0,0.0,0.0,0.0,66214485.0,155421394.0,2026Q2,2025Q4
3110192,동의보감타워,골목상권,243997,585.0,471.0,625.0,,,0.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3110191,고려대역 6번,골목상권,1534746,1270.0,948.0,115.0,12.0,123805194.0,0.0,1.0,3.0,0.0,,,,2026Q2,2025Q4
3110190,고대앞사거리,골목상권,1214766,2370.0,1511.0,118.0,32.0,161767176.0,0.0,0.0,0.0,0.0,0.0,0.0,435386954.0,2026Q2,2025Q4
3110189,제기동역 1번,골목상권,652468,2301.0,1263.0,669.0,58.0,223807316.0,0.0,0.0,0.0,1.0,0.0,0.0,396754996.0,2026Q2,2025Q4
3110188,용두동신동아아파트,골목상권,596298,4328.0,2214.0,2128.0,26.0,244411884.0,2.0,3.0,0.0,0.0,0.0,313596069.0,0.0,2026Q2,2025Q4
3110187,제기동역 6번,골목상권,2795064,4382.0,3004.0,2432.0,34.0,187347087.0,2.0,4.0,0.0,4.0,0.0,139313272.0,671166255.0,2026Q2,2025Q4
3110186,종암초등학교,골목상권,153864,464.0,345.0,97.0,5.0,138080000.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110185,용두초등학교,골목상권,669182,384.0,231.0,289.0,1.0,305833333.0,,,,,,,,2026Q2,2025Q4
3110184,용두사거리,골목상권,360434,205.0,130.0,367.0,1.0,73266667.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110183,한국의류시험연구원,골목상권,674399,522.0,354.0,829.0,3.0,203335859.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110182,용두희망어린이공원,골목상권,931360,1046.0,766.0,652.0,7.0,148449740.0,1.0,2.0,0.0,1.0,0.0,0.0,153612861.0,2026Q2,2025Q4
3110181,신설동역 9번,골목상권,1238804,2000.0,1384.0,3149.0,9.0,222837626.0,0.0,3.0,1.0,2.0,0.0,80276160.0,197428118.0,2026Q2,2025Q4
3110180,광진정보도서관,골목상권,245363,1207.0,591.0,7034.0,23.0,416063952.0,1.0,1.0,3.0,1.0,0.0,521436530.0,0.0,2026Q2,2025Q4
3110179,광나루역 1번,골목상권,403911,998.0,533.0,1004.0,18.0,196908698.0,0.0,1.0,1.0,0.0,,,,2026Q2,2025Q4
3110178,장로회신학대학교,골목상권,284036,1055.0,511.0,293.0,8.0,438207215.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110177,동의초등학교,골목상권,136350,1457.0,648.0,72.0,36.0,184793099.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110176,해오름공원,골목상권,1133914,5677.0,2891.0,782.0,98.0,157625059.0,1.0,2.0,0.0,0.0,0.0,0.0,203882231.0,2026Q2,2025Q4
3110175,푸른동산공원,골목상권,966903,4797.0,2501.0,874.0,109.0,197277634.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110174,아차산역 1번,골목상권,778698,4553.0,2065.0,683.0,104.0,198569078.0,0.0,1.0,0.0,2.0,0.0,0.0,340527234.0,2026Q2,2025Q4
3110173,구남초등학교,골목상권,370457,1266.0,738.0,542.0,34.0,238987784.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110172,광진초등학교,골목상권,946631,3784.0,1804.0,973.0,79.0,198646921.0,0.0,2.0,0.0,1.0,0.0,0.0,424135026.0,2026Q2,2025Q4
3110171,중곡4동주민센터,골목상권,349501,2156.0,1051.0,222.0,47.0,161459110.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110170,동대부여고,골목상권,2126142,6050.0,3480.0,389.0,135.0,172642204.0,1.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110169,성동초등학교,골목상권,735492,2412.0,1355.0,603.0,54.0,233105943.0,1.0,1.0,0.0,1.0,0.0,0.0,243280550.0,2026Q2,2025Q4
3110168,대원고등학교,골목상권,544184,2486.0,1131.0,418.0,63.0,169581872.0,1.0,1.0,0.0,1.0,0.0,0.0,111268844.0,2026Q2,2025Q4
3110167,용마초등학교,골목상권,1694137,6587.0,3235.0,499.0,121.0,188072080.0,1.0,1.0,0.0,0.0,0.0,0.0,486613599.0,2026Q2,2025Q4
3110166,구의1동주민센터,골목상권,1477120,5804.0,3525.0,439.0,113.0,173072978.0,0.0,0.0,0.0,2.0,0.0,0.0,457767691.0,2026Q2,2025Q4
3110165,국립정신건강센터,골목상권,764032,3952.0,1915.0,310.0,80.0,182688800.0,0.0,5.0,0.0,1.0,0.0,837147706.0,416406251.0,2026Q2,2025Q4
3110164,아차산역 5번,골목상권,459704,3223.0,1765.0,190.0,48.0,220827037.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110163,성자초등학교,골목상권,536000,2799.0,1281.0,740.0,70.0,224542581.0,2.0,1.0,2.0,1.0,0.0,0.0,348498305.0,2026Q2,2025Q4
3110162,군자역 4번,골목상권,342887,3566.0,1689.0,181.0,93.0,186984276.0,0.0,0.0,0.0,2.0,0.0,0.0,479607204.0,2026Q2,2025Q4
3110161,중곡역 3번,골목상권,572945,4609.0,2471.0,194.0,81.0,169076525.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110160,광진경찰서,골목상권,572949,1720.0,951.0,330.0,43.0,170336213.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110159,구의역 4번,골목상권,3063270,8475.0,4831.0,2715.0,155.0,199283440.0,4.0,4.0,0.0,0.0,0.0,92503718.0,394404140.0,2026Q2,2025Q4
3110158,중곡3동주민센터,골목상권,2356590,6201.0,3564.0,268.0,84.0,173680225.0,0.0,3.0,0.0,1.0,0.0,17709454.0,188597210.0,2026Q2,2025Q4
3110157,자양동우체국,골목상권,1371155,5379.0,2587.0,613.0,136.0,225393033.0,1.0,1.0,0.0,5.0,0.0,0.0,350337797.0,2026Q2,2025Q4
3110156,군자역 5번,골목상권,956232,5971.0,3496.0,332.0,98.0,198802672.0,1.0,0.0,0.0,0.0,0.0,0.0,420519495.0,2026Q2,2025Q4
3110155,광진구청,골목상권,1206889,4025.0,2147.0,1480.0,73.0,226108436.0,0.0,4.0,0.0,1.0,0.0,173670656.0,320562906.0,2026Q2,2025Q4
3110154,광진정말공원,골목상권,1484397,4109.0,2155.0,1449.0,79.0,191647561.0,0.0,2.0,0.0,2.0,0.0,0.0,385949591.0,2026Q2,2025Q4
3110153,중곡1동주민센터,골목상권,362001,2291.0,1284.0,208.0,57.0,189887156.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110152,중곡어린이공원,골목상권,204441,1998.0,1031.0,256.0,26.0,177806494.0,0.0,5.0,3.0,0.0,0.0,93175649.0,0.0,2026Q2,2025Q4
3110151,자양한강도서관,골목상권,1276464,4293.0,2279.0,720.0,86.0,211906528.0,1.0,3.0,0.0,3.0,0.0,32364413.0,670949652.0,2026Q2,2025Q4
3110150,중곡1동 마을마당,골목상권,1320712,5501.0,3123.0,1119.0,83.0,180822344.0,0.0,8.0,0.0,2.0,0.0,381737290.0,132372553.0,2026Q2,2025Q4
3110149,세종대학교,골목상권,170872,1065.0,636.0,214.0,21.0,222036080.0,0.0,3.0,0.0,1.0,0.0,380764874.0,0.0,2026Q2,2025Q4
3110148,어린이대공원역 3번,골목상권,636145,1588.0,1155.0,22.0,7.0,142183844.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110147,능동우편취급국,골목상권,1231366,6012.0,3522.0,225.0,105.0,179080695.0,0.0,5.0,1.0,0.0,0.0,192264956.0,468049621.0,2026Q2,2025Q4
3110146,신자초등학교,골목상권,1023930,3483.0,1780.0,594.0,52.0,327258885.0,0.0,2.0,0.0,1.0,0.0,0.0,184829673.0,2026Q2,2025Q4
3110145,장안초등학교,골목상권,323128,546.0,334.0,9.0,2.0,213933333.0,0.0,0.0,0.0,4.0,0.0,0.0,356552778.0,2026Q2,2025Q4
3110144,어린이대공원역 4번,골목상권,357421,1994.0,1673.0,29.0,22.0,114940955.0,0.0,0.0,0.0,1.0,0.0,0.0,102920545.0,2026Q2,2025Q4
3110143,뚝섬유원지역 1번,골목상권,172344,100.0,46.0,60.0,,,,,,,,,,2026Q2,2025Q4
3110142,화양사거리,골목상권,2239757,6384.0,5167.0,89.0,73.0,149274310.0,0.0,1.0,0.0,1.0,0.0,0.0,1500310674.0,2026Q2,2025Q4
3110141,건대입구역 1번,골목상권,1763574,2945.0,2173.0,74.0,24.0,146657026.0,1.0,0.0,0.0,0.0,0.0,0.0,421522405.0,2026Q2,2025Q4
3110140,건대입구역 6번,골목상권,2453187,5105.0,3146.0,194.0,60.0,204546668.0,0.0,1.0,0.0,1.0,0.0,0.0,1332432506.0,2026Q2,2025Q4
3110139,자양4동주민센터,골목상권,1616330,4940.0,3063.0,104.0,43.0,229136307.0,1.0,3.0,0.0,2.0,0.0,49587104.0,416097363.0,2026Q2,2025Q4
3110138,송정체육공원,골목상권,1196538,3168.0,1919.0,217.0,25.0,179211156.0,1.0,3.0,0.0,1.0,0.0,150955292.0,0.0,2026Q2,2025Q4
3110137,성수초등학교,골목상권,2154064,1557.0,916.0,11919.0,8.0,418010417.0,8.0,35.0,3.0,1.0,288198937.0,1665682986.0,2504817613.0,2026Q2,2025Q4
3110136,경수초등학교,골목상권,1069420,1844.0,915.0,4863.0,17.0,365321445.0,6.0,13.0,1.0,3.0,0.0,1215259774.0,126662358.0,2026Q2,2025Q4
3110135,성동세무서,골목상권,223426,1057.0,637.0,531.0,10.0,189452367.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110134,성수119안전센터,골목상권,1464787,5117.0,2753.0,601.0,46.0,684142934.0,2.0,9.0,0.0,0.0,0.0,302054141.0,1522185535.0,2026Q2,2025Q4
3110133,서울교통공사,골목상권,258876,1772.0,905.0,433.0,6.0,268880303.0,2.0,9.0,1.0,0.0,0.0,99202989.0,0.0,2026Q2,2025Q4
3110132,성수2가3동주민센터,골목상권,590101,1740.0,1146.0,1105.0,30.0,195930943.0,1.0,0.0,1.0,1.0,,,,2026Q2,2025Q4
3110131,성수동카페거리,골목상권,1130942,2191.0,1303.0,4421.0,28.0,271588559.0,0.0,1.0,0.0,1.0,0.0,0.0,607382442.0,2026Q2,2025Q4
3110130,답십리역 6번,골목상권,484688,1129.0,636.0,56.0,6.0,241425794.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110129,성원어린이공원,골목상권,160483,1413.0,785.0,1422.0,3.0,528373016.0,0.0,5.0,1.0,0.0,0.0,397185369.0,0.0,2026Q2,2025Q4
3110128,성원중학교,골목상권,990416,6713.0,3795.0,1406.0,63.0,703674676.0,1.0,6.0,1.0,0.0,0.0,105679948.0,698670595.0,2026Q2,2025Q4
3110127,성수1가1동주민센터,골목상권,153128,868.0,636.0,504.0,7.0,319022727.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110126,서울숲역 1번,골목상권,246164,511.0,296.0,163.0,9.0,326291667.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110125,사근동살곶이상점가,골목상권,1028716,4259.0,2902.0,97.0,40.0,122984289.0,0.0,0.0,0.0,2.0,0.0,0.0,369960588.0,2026Q2,2025Q4
3110124,뚝섬역교차로,골목상권,361265,740.0,458.0,1666.0,8.0,410606092.0,2.0,4.0,0.0,1.0,0.0,0.0,760008138.0,2026Q2,2025Q4
3110123,마장역 3번,골목상권,815043,2538.0,1518.0,667.0,28.0,206047650.0,1.0,6.0,0.0,2.0,0.0,73142069.0,0.0,2026Q2,2025Q4
3110122,마장역 2번,골목상권,379504,768.0,342.0,980.0,6.0,276869865.0,1.0,1.0,3.0,0.0,,,,2026Q2,2025Q4
3110121,한양대역 4번,골목상권,245953,990.0,844.0,70.0,8.0,121020492.0,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3110120,서울숲카페거리,골목상권,370448,690.0,348.0,228.0,5.0,552217593.0,,,,,,,,2026Q2,2025Q4
3110119,마장지하차도,골목상권,133819,245.0,144.0,316.0,,,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110118,왕십리역 9번,골목상권,2064277,905.0,545.0,325.0,21.0,291331169.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110117,성동구보건소,골목상권,434627,1449.0,808.0,430.0,9.0,176926077.0,1.0,2.0,2.0,0.0,,,,2026Q2,2025Q4
3110116,청계천박물관,골목상권,581100,1809.0,939.0,1399.0,6.0,160746519.0,0.0,3.0,0.0,0.0,,,,2026Q2,2025Q4
3110115,상왕십리역 3번,골목상권,1004686,1914.0,1080.0,630.0,22.0,175574116.0,2.0,1.0,0.0,0.0,0.0,0.0,203379508.0,2026Q2,2025Q4
3110114,왕십리파출소,골목상권,383872,735.0,356.0,153.0,3.0,294161616.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110113,응봉산,골목상권,180369,1348.0,615.0,475.0,26.0,424976199.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110112,행당역 2번,골목상권,875616,2593.0,1363.0,106.0,36.0,227153292.0,2.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110111,대현산장미원,골목상권,477155,1322.0,612.0,67.0,68.0,106772740.0,,,,,,,,2026Q2,2025Q4
3110110,상왕십리역 6번,골목상권,1070764,1902.0,1158.0,297.0,12.0,208434870.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110109,금호삼성래미안아파트,골목상권,373834,411.0,227.0,1253.0,1.0,396666667.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110108,성동구립금호도서관,골목상권,93628,3.0,1.0,242.0,,,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3110107,금호사거리,골목상권,65316,417.0,237.0,143.0,1.0,373833333.0,1.0,2.0,1.0,0.0,,,,2026Q2,2025Q4
3110106,금북초등학교,골목상권,114949,850.0,408.0,237.0,58.0,134411624.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110105,금동어린이공원,골목상권,548888,2661.0,1377.0,49.0,53.0,252288353.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110104,신금호역 4번,골목상권,991560,2665.0,1309.0,67.0,50.0,250041940.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110103,옥수터널,골목상권,222622,383.0,204.0,167.0,4.0,362237405.0,,,,,,,,2026Q2,2025Q4
3110102,옥수역 6번,골목상권,477694,752.0,409.0,1402.0,4.0,175346970.0,1.0,0.0,0.0,1.0,0.0,0.0,201995033.0,2026Q2,2025Q4
3110101,옥정중학교,골목상권,164037,670.0,388.0,1323.0,10.0,230331494.0,1.0,1.0,1.0,0.0,,,,2026Q2,2025Q4
3110100,옥수동우편취급국,골목상권,75114,94.0,39.0,334.0,3.0,818222222.0,,,,,,,,2026Q2,2025Q4
3110099,유엔빌리지길,골목상권,249704,1774.0,785.0,1956.0,89.0,1765885979.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110098,서울독일학교,골목상권,97617,224.0,117.0,2490.0,6.0,889746086.0,,,,,,,,2026Q2,2025Q4
3110097,한남초등학교,골목상권,65966,168.0,101.0,325.0,3.0,174833333.0,,,,,,,,2026Q2,2025Q4
3110096,한남힐사이드아파트,골목상권,125408,896.0,424.0,1356.0,34.0,304964244.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110095,한강진역 3번,골목상권,544327,1557.0,943.0,5343.0,36.0,651449215.0,0.0,1.0,0.0,0.0,0.0,0.0,194145134.0,2026Q2,2025Q4
3110094,오산중학교,골목상권,78989,336.0,189.0,24.0,,,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110093,우사단길,골목상권,1239034,4559.0,2829.0,7584.0,92.0,763593724.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110092,NH농협은행 보광동지점,골목상권,276005,2715.0,1527.0,99.0,21.0,738181234.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110091,리움미술관,골목상권,232543,121.0,72.0,1263.0,,,,,,,,,,2026Q2,2025Q4
3110090,한국폴리텍대학서울정수캠퍼스,골목상권,683631,1917.0,1116.0,1290.0,27.0,881376013.0,0.0,0.0,0.0,0.0,0.0,0.0,148385578.0,2026Q2,2025Q4
3110089,서빙고동주민센터,골목상권,452905,2147.0,1134.0,1948.0,60.0,831882597.0,2.0,2.0,0.0,1.0,0.0,877091581.0,0.0,2026Q2,2025Q4
3110088,오산고등학교,골목상권,332631,1738.0,824.0,2001.0,41.0,993307585.0,0.0,0.0,0.0,2.0,0.0,0.0,547243136.0,2026Q2,2025Q4
3110087,이태원엔틱가구거리,골목상권,170232,1097.0,698.0,695.0,8.0,424754461.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110086,이태원역 북측,골목상권,483642,1026.0,544.0,290.0,25.0,580437314.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110085,경리단길남측,골목상권,1297395,2602.0,1483.0,508.0,77.0,383034324.0,0.0,1.0,0.0,3.0,0.0,0.0,1214453608.0,2026Q2,2025Q4
3110084,경리단길북측,골목상권,1038045,3276.0,1966.0,327.0,61.0,259974098.0,0.0,0.0,0.0,1.0,0.0,0.0,275490364.0,2026Q2,2025Q4
3110083,서빙고역 1번,골목상권,91712,609.0,332.0,4933.0,8.0,328927500.0,0.0,2.0,2.0,0.0,0.0,166957966.0,0.0,2026Q2,2025Q4
3110082,용산구청,골목상권,323952,894.0,551.0,6410.0,13.0,431366166.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110081,해방촌 남동측,골목상권,1659652,2787.0,1612.0,223.0,68.0,227115188.0,0.0,0.0,0.0,0.0,0.0,0.0,655395978.0,2026Q2,2025Q4
3110080,해방촌예술마을,골목상권,1861067,3741.0,2031.0,371.0,134.0,191889563.0,1.0,1.0,0.0,2.0,0.0,0.0,174772894.0,2026Q2,2025Q4
3110079,후암동주민센터,골목상권,1954531,9435.0,4818.0,1199.0,237.0,288530997.0,2.0,1.0,3.0,1.0,0.0,0.0,435844696.0,2026Q2,2025Q4
3110078,이촌동점보아파트,골목상권,116753,431.0,146.0,811.0,1.0,1145916667.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110077,삼광초등학교,골목상권,596687,1192.0,623.0,155.0,16.0,356734053.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110076,삼각지역 14번,골목상권,80266,12.0,11.0,436.0,,,,,,,,,,2026Q2,2025Q4
3110075,숙대입구역 1번,골목상권,773914,2732.0,1665.0,2139.0,47.0,364158489.0,1.0,2.0,3.0,1.0,0.0,134581493.0,243913775.0,2026Q2,2025Q4
3110074,서울역 12번,골목상권,501401,3127.0,2419.0,5145.0,35.0,378372222.0,0.0,1.0,1.0,0.0,0.0,0.0,993000000.0,2026Q2,2025Q4
3110073,삼각지역 3번,골목상권,243821,468.0,348.0,2372.0,10.0,284933254.0,,,,,,,,2026Q2,2025Q4
3110072,열정도,골목상권,194389,70.0,56.0,320.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110071,한강미주맨션아파트,골목상권,138395,525.0,173.0,2205.0,6.0,946282407.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110070,용산세무서,골목상권,62424,94.0,41.0,385.0,1.0,498000000.0,,,,,,,,2026Q2,2025Q4
3110069,숙대입구,골목상권,2495583,5123.0,3258.0,1042.0,72.0,235634066.0,1.0,0.0,0.0,2.0,0.0,0.0,523923287.0,2026Q2,2025Q4
